"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PADDR2","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PADDR2","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MADDR2","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PADDR2","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"13","/api/history?filters=TRANSNUM:201500888 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","3857","OCC","5929","N","C","Commercial","3","PULASKI","119","13","DALLAS","DIF","","Bear State Bank, National Association","34.80235656800227","-92.42668277229137","10","2015-02-13T00:00:00","5315 HIGHLAND DRIVE","","LITTLE ROCK","AR","5","72223","0000","OCC","","2512","0","Y","28982","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Bear State Bank, National Association (3857) in Little Rock, AR. ","0","0","0","0","N","1","C","Commercial","2015-02-13T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","125","AR","5","OCC","201500888_223_41816_2512_41816","DIF","0","0","0","0","0","10","FI","N","28982","OCC","702721","SB","S","Savings","37","BOONE","9","13","DALLAS","DIF","","First Federal Bank","36.246751","-93.1141","125","1401 HIGHWAY 62-65 NORTH","","HARRISON","AR","5","72601","0000","OCC","","41816","2015-02-19T00:00:00","2015","AR","OCC","0","0","223","5","3857","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","5929","N","C","Commercial","3","PULASKI","119","13","DALLAS","DIF","","Bear State Bank, National Association","34.80235656800227","-92.42668277229137","P. O. BOX 22090","","HOT SPRINGS","AR","ARKANSAS","71913","10","5315 HIGHLAND DRIVE","","LITTLE ROCK","AR","5","72223","0000","OCC","","201500888","0","0","0","1","0","41816","0","0"
"10","/api/history?filters=TRANSNUM:201500891 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","3857","OCC","5929","N","C","Commercial","3","PULASKI","119","13","DALLAS","DIF","","Bear State Bank, National Association","34.80235656800227","-92.42668277229137","10","2015-02-13T00:00:00","5315 HIGHLAND DRIVE","","LITTLE ROCK","AR","5","72223","0000","OCC","","2512","0","Y","16983","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Bear State Bank, National Association (3857) in Little Rock, AR. ","0","0","0","0","N","0","C","Commercial","2015-02-13T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","AR","0","OCC","201500891_223_11057_2512_11057","DIF","0","0","0","0","0","10","FI","N","16983","OCC","0","N","C","Commercial","3","CRAIGHEAD","31","13","DALLAS","DIF","","Heritage Bank, National Association","35.82067","-90.686833","10","2009 BROWNS LANE","","JONESBORO","AR","5","72403","0000","OCC","","11057","2015-02-19T00:00:00","2015","AR","OCC","0","0","223","5","3857","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","5929","N","C","Commercial","3","PULASKI","119","13","DALLAS","DIF","","Bear State Bank, National Association","34.80235656800227","-92.42668277229137","P. O. BOX 22090","","HOT SPRINGS","AR","ARKANSAS","71913","10","5315 HIGHLAND DRIVE","","LITTLE ROCK","AR","5","72223","0000","OCC","","201500891","1","0","0","0","0","11057","0","0"
"4","/api/history?filters=TRANSNUM:201500932 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","13838","STATE","0","SM","C","Commercial","13","HENDERSON","101","9","CHICAGO","DIF","","Ohio Valley Financial Group","37.840348","-87.591854","10","2015-01-24T00:00:00","140 NORTH MAIN STREET","","HENDERSON","KY","21","42420","0000","FED","Full","8651","0","Y","35380","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Ohio Valley Financial Group (13838) in Henderson, KY. ","0","0","0","0","SM","1","C","Commercial","2015-01-24T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","KY","0","FDIC","201500932_223_78848_8651_78848","DIF","0","0","0","0","0","10","FI","N","35380","STATE","0","NM","C","Commercial","21","HENDERSON","101","9","CHICAGO","DIF","","BankTrust Financial","37.840872","-87.591512","10","208 NORTH MAIN STREET","","HENDERSON","KY","21","42420","0000","FDIC","","78848","2015-02-20T00:00:00","2015","KY","FED","1","0","223","21","13838","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","HENDERSON","101","9","CHICAGO","DIF","","Ohio Valley Financial Group","37.840348","-87.591854","140 North Main Street","","HENDERSON","KY","KENTUCKY","42420","10","140 NORTH MAIN STREET","","HENDERSON","KY","21","42420","0000","FED","Full","201500932","1","0","0","0","0","78848","0","0"
"1","/api/history?filters=TRANSNUM:201500951 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","5496","STATE","0","SM","C","Commercial","13","YORK","185","11","KANSAS CITY","DIF","","Cornerstone Bank","40.8666327171793","-97.59301934196988","10","2014-04-01T00:00:00","529 NORTH LINCOLN AVENUE","","YORK","NE","31","68467","0000","FED","Full","3727","0","Y","16468","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Cornerstone Bank (5496) in York, NE. ","0","0","0","0","SM","1","C","Commercial","2015-02-18T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","NE","0","FDIC","201500951_223_10632_3727_10632","DIF","0","0","0","0","0","10","FI","N","16468","STATE","0","NM","C","Commercial","21","VALLEY","175","11","KANSAS CITY","DIF","","North Loup Valley Bank","41.487626","-98.809434","10","404 W 1ST ST","","NORTH LOUP","NE","31","68859","0000","FDIC","","10632","2015-02-23T00:00:00","2015","NE","FED","1","0","223","31","5496","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","YORK","185","11","KANSAS CITY","DIF","","Cornerstone Bank","40.8666327171793","-97.59301934196988","530 North Lincoln Avenue","","YORK","NE","NEBRASKA","68467","10","529 NORTH LINCOLN AVENUE","","YORK","NE","31","68467","0000","FED","Full","201500951","1","0","0","0","0","10632","0","0"
"23","/api/history?filters=TRANSNUM:201500955 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","803","STATE","0","NM","C","Commercial","21","OHIO","69","5","ATLANTA","DIF","","Wesbanco Bank, Inc.","40.075312","-80.654854","10","2012-11-30T00:00:00","ONE BANK PLAZA","","WHEELING","WV","54","26003","0000","FDIC","Full","508","0","Y","27708","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Wesbanco Bank, Inc. (803) in Wheeling, WV. ","0","0","0","0","NM","1","C","Commercial","2015-02-10T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","SI","S","Savings","DIF","0","0","0","PA","0","FDIC","201500955_223_40542_508_40542","DIF","0","0","0","0","0","10","FI","N","27708","STATE","0","SI","S","Savings","41","LAWRENCE","73","2","NEW YORK","DIF","","ESB Bank","40.859051","-80.289589","115","600 LAWRENCE AVENUE","","ELLWOOD CITY","PA","42","16117","0000","FDIC","","40542","2015-02-23T00:00:00","2015","WV","FDIC","0","1","223","54","803","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","OHIO","69","5","ATLANTA","DIF","","Wesbanco Bank, Inc.","40.075312","-80.654854","ONE BANK PLAZA","","WHEELING","WV","WEST VIRGINIA","26003","10","ONE BANK PLAZA","","WHEELING","WV","54","26003","0000","FDIC","Full","201500955","0","0","0","1","0","40542","0","0"
"5","/api/history?filters=TRANSNUM:201500997 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","57716","STATE","0","SM","C","Commercial","13","CONTRA COSTA","13","14","SAN FRANCISCO","DIF","","Bay Commercial Bank","37.90664190332137","-122.0636634956868","10","2013-02-15T00:00:00","500 YGNACIO VALLEY ROAD SUITE 130","","WALNUT CREEK","CA","6","94596","0000","FED","","422931","0","Y","34689","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Bay Commercial Bank (57716) in Walnut Creek, CA. ","0","0","0","0","SM","1","C","Commercial","2015-02-14T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","CA","0","FDIC","201500997_223_61201_422931_61201","DIF","0","0","0","0","0","10","FI","N","34689","STATE","0","NM","C","Commercial","21","ALAMEDA","1","14","SAN FRANCISCO","DIF","","Valley Community Bank","37.660148","-121.87609","10","465 MAIN STREET","","PLEASANTON","CA","6","94566","0000","FDIC","","61201","2015-02-24T00:00:00","2015","CA","FED","1","0","223","6","57716","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","CONTRA COSTA","13","14","SAN FRANCISCO","DIF","","Bay Commercial Bank","37.90664190332137","-122.0636634956868","500 Ygnacio Valley Rd","","WALNUT CREEK","CA","CALIFORNIA","94596","10","500 YGNACIO VALLEY ROAD SUITE 130","","WALNUT CREEK","CA","6","94596","0000","FED","","201500997","1","0","0","0","0","61201","0","0"
"2","/api/history?filters=TRANSNUM:201500998 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","16400","STATE","0","NM","C","Commercial","21","ALLEN","3","9","CHICAGO","DIF","","IAB Financial Bank","41.140010368144885","-85.13964135905854","10","2012-10-09T00:00:00","118 EAST LUDWIG ROAD","","FORT WAYNE","IN","18","46825","0000","FDIC","Full","10577","0","Y","13110","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of IAB Financial Bank (16400) in Fort Wayne, IN. ","0","0","0","0","NM","1","C","Commercial","2015-02-01T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","10","IN","18","FED","201500998_223_8292_10577_8292","DIF","0","0","0","0","0","10","FI","N","13110","STATE","0","SM","C","Commercial","13","MARSHALL","99","9","CHICAGO","DIF","","iAB Merger Bank","41.302851","-86.11298","10","MAIN AND CENTER STREETS","","BOURBON","IN","18","46504","0000","FED","None","8292","2015-02-24T00:00:00","2015","IN","FDIC","1","0","223","18","16400","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","ALLEN","3","9","CHICAGO","DIF","","IAB Financial Bank","41.140010368144885","-85.13964135905854","118 EAST LUDWIG ROAD","","FORT WAYNE","IN","INDIANA","46825","10","118 EAST LUDWIG ROAD","","FORT WAYNE","IN","18","46825","0000","FDIC","Full","201500998","1","0","0","0","0","8292","0","0"
"3","/api/history?filters=TRANSNUM:201501028 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","16553","STATE","0","NM","C","Commercial","21","MADISON","119","11","KANSAS CITY","DIF","","Elkhorn Valley Bank & Trust","42.047261","-97.416922","10","2006-03-31T00:00:00","800 WEST BENJAMIN AVENUE","","NORFOLK","NE","31","68702","0000","FDIC","Full*","10704","0","Y","5489","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Elkhorn Valley Bank & Trust (16553) in Norfolk, NE. ","0","0","0","0","NM","0","C","Commercial","2015-02-07T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","NE","31","FDIC","201501028_223_3721_10704_3721","DIF","0","0","0","0","0","10","FI","N","5489","STATE","0","NM","C","Commercial","21","WAYNE","179","11","KANSAS CITY","DIF","","First Nebraska Bank of Wayne","42.235516","-97.014142","10","411 EAST 7TH STREET","","WAYNE","NE","31","68787","0000","FDIC","","3721","2015-02-26T00:00:00","2015","NE","FDIC","0","0","223","31","16553","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","MADISON","119","11","KANSAS CITY","DIF","","Elkhorn Valley Bank & Trust","42.047261","-97.416922","P. O. BOX 1007","","NORFOLK","NE","NEBRASKA","68702","10","800 WEST BENJAMIN AVENUE","","NORFOLK","NE","31","68702","0000","FDIC","Full*","201501028","1","0","0","0","0","3721","0","0"
"13","/api/history?filters=TRANSNUM:201501049 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","12923","OCC","23290","N","C","Commercial","3","RAMSEY","123","11","KANSAS CITY","DIF","","Bremer Bank, National Association","44.94541703976569","-93.09586431648427","10","2014-10-01T00:00:00","372 SAINT PETER STREET","","SAINT PAUL","MN","27","55102","0000","OCC","","8180","0","Y","8208","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Bremer Bank, National Association (12923) in Saint Paul, MN. ","0","0","0","0","N","1","C","Commercial","2015-01-23T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MN","0","FDIC","201501049_223_5232_8180_5232","DIF","0","0","0","0","0","10","FI","N","8208","STATE","0","NM","C","Commercial","21","OLMSTED","109","11","KANSAS CITY","DIF","","Eastwood Bank","43.98116650955001","-92.46125582331746","10","45 28TH STREET SE","","ROCHESTER","MN","27","55904","0000","FDIC","None","5232","2015-02-26T00:00:00","2015","MN","OCC","1","0","223","27","12923","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","23290","N","C","Commercial","3","RAMSEY","123","11","KANSAS CITY","DIF","","Bremer Bank, National Association","44.94541703976569","-93.09586431648427","372 SAINT PETER STREET","","SAINT PAUL","MN","MINNESOTA","55102","10","372 SAINT PETER STREET","","SAINT PAUL","MN","27","55102","0000","OCC","","201501049","1","0","0","0","0","5232","0","0"
"1","/api/history?filters=TRANSNUM:201501050 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","43591","STATE","0","CU","N/A","N/A","91","ADAMS","1","13","DALLAS","NCUA","","COMMUNITY CHOICE CREDIT UNION","39.827226","-104.907626","140","2013-03-31T00:00:00","6921 EAST 72ND AVENUE","0","COMMERCE CITY","CO","8","80022","","NCUA","","107986","0","N","37749","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of COMMUNITY CHOICE CREDIT UNION (43591) in Commerce City, CO. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2014-10-18T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","140","CO","8","NCUA","201501050_223_102144_107986_102144","NCUA","0","0","0","0","0","140","FI","N","37749","STATE","0","CU","N/A","N/A","91","DENVER","31","13","DALLAS","NCUA","","RIO GRANDE OPERATING CREDIT UNION","39.78","-105.006524","140","4593 PECOS STREET","0","DENVER","CO","8","80211","","NCUA","","102144","2015-02-26T00:00:00","2015","CO","NCUA","0","0","223","8","43591","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","CU","N/A","N/A","91","ADAMS","1","13","DALLAS","NCUA","","COMMUNITY CHOICE CREDIT UNION","39.827226","-104.907626","6921 EAST 72ND AVENUE","0","COMMERCE CITY","CO","COLORADO","80022","140","6921 EAST 72ND AVENUE","0","COMMERCE CITY","CO","8","80022","","NCUA","","201501050","0","0","0","0","0","102144","0","0"
"1","/api/history?filters=TRANSNUM:201501051 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","43591","STATE","0","CU","N/A","N/A","91","ADAMS","1","13","DALLAS","NCUA","","COMMUNITY CHOICE CREDIT UNION","39.827226","-104.907626","140","2014-10-18T00:00:00","6921 EAST 72ND AVENUE","0","COMMERCE CITY","CO","8","80022","","NCUA","","107986","0","N","45442","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of COMMUNITY CHOICE CREDIT UNION (43591) in Commerce City, CO. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2014-12-01T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","140","CO","8","NCUA","201501051_223_109837_107986_109837","NCUA","0","0","0","0","0","140","FI","N","45442","STATE","0","CU","N/A","N/A","91","DENVER","31","13","DALLAS","NCUA","","D C CREDIT UNION","39.778769","-104.943979","140","4490 GARFIELD","0","DENVER","CO","8","80216","","NCUA","","109837","2015-02-26T00:00:00","2015","CO","NCUA","0","0","223","8","43591","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","CU","N/A","N/A","91","ADAMS","1","13","DALLAS","NCUA","","COMMUNITY CHOICE CREDIT UNION","39.827226","-104.907626","6921 EAST 72ND AVENUE","","COMMERCE CITY","CO","COLORADO","80022","140","6921 EAST 72ND AVENUE","","COMMERCE CITY","CO","8","80022","","NCUA","","201501051","0","0","0","0","0","109837","0","0"
"10","/api/history?filters=TRANSNUM:201501052 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","13023","STATE","0","NM","C","Commercial","21","DANE","25","11","KANSAS CITY","DIF","","Wisconsin Bank & Trust","43.060493","-89.527953","10","2014-12-16T00:00:00","8240 MINERAL POINT ROAD","","MADISON","WI","55","53719","0000","FDIC","Full","8229","0","Y","27507","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Wisconsin Bank & Trust (13023) in Madison, WI. ","0","0","0","0","NM","0","C","Commercial","2015-01-17T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","WI","0","FDIC","201501052_223_40240_8229_40240","DIF","0","0","0","0","0","10","FI","N","27507","STATE","0","NM","C","Commercial","21","SHEBOYGAN","117","9","CHICAGO","DIF","","Community Bank & Trust","43.751206","-87.712919","10","604 NORTH 8TH STREET","","SHEBOYGAN","WI","55","53081","0000","FDIC","None","40240","2015-02-26T00:00:00","2015","WI","FDIC","0","0","223","55","13023","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","DANE","25","11","KANSAS CITY","DIF","","Wisconsin Bank & Trust","43.060493","-89.527953","119 Junction Rd","","MADISON","WI","WISCONSIN","53717","10","8240 MINERAL POINT ROAD","","MADISON","WI","55","53719","0000","FDIC","Full","201501052","1","0","0","0","0","40240","0","0"
"4","/api/history?filters=TRANSNUM:201501054 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","34717","STATE","0","SM","C","Commercial","13","WAUKESHA","133","9","CHICAGO","DIF","","Town Bank","43.076333","-88.361821","10","2014-08-09T00:00:00","850 WEST NORTH SHORE DRIVE","","HARTLAND","WI","55","53029","0000","FED","","61321","0","Y","34220","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Town Bank (34717) in Hartland, WI. ","0","0","0","0","SM","1","C","Commercial","2015-01-17T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","WI","55","FDIC","201501054_223_56978_61321_56978","DIF","0","0","0","0","0","10","FI","N","34220","STATE","0","NM","C","Commercial","21","WALWORTH","127","9","CHICAGO","DIF","","Community Bank CBD","42.627427","-88.635812","10","820 EAST GENEVA STREET","","DELAVAN","WI","55","53115","0000","FDIC","","56978","2015-02-26T00:00:00","2015","WI","FED","1","0","223","55","34717","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","WAUKESHA","133","9","CHICAGO","DIF","","Town Bank","43.076333","-88.361821","850 WEST NORTH SHORE DRIVE","","HARTLAND","WI","WISCONSIN","53029","10","850 WEST NORTH SHORE DRIVE","","HARTLAND","WI","55","53029","0000","FED","","201501054","1","0","0","0","0","56978","0","0"
"2","/api/history?filters=TRANSNUM:201501068 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","17089","STATE","0","NM","C","Commercial","21","MONROE","207","5","ATLANTA","DIF","","The Farmers Bank","33.037068","-83.938414","10","2006-03-31T00:00:00","88 NORTH LEE STREET","","FORSYTH","GA","13","31029","0000","FDIC","","11140","0","Y","8480","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of The Farmers Bank (17089) in Forsyth, GA. ","0","0","0","0","NM","0","C","Commercial","2015-02-06T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","GA","13","FDIC","201501068_223_5394_11140_5394","DIF","0","0","0","0","0","10","FI","N","8480","STATE","0","NM","C","Commercial","21","HOUSTON","153","5","ATLANTA","DIF","","The Bank of Perry","32.458236","-83.730893","10","1006 MAIN STREET","","PERRY","GA","13","31069","0000","FDIC","","5394","2015-02-27T00:00:00","2015","GA","FDIC","0","0","223","13","17089","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","MONROE","207","5","ATLANTA","DIF","","The Farmers Bank","33.037068","-83.938414","P.O. BOX  1188","","FORSYTH","GA","GEORGIA","31029","10","88 NORTH LEE STREET","","FORSYTH","GA","13","31029","0000","FDIC","","201501068","1","0","0","0","0","5394","0","0"
"2","/api/history?filters=TRANSNUM:201501069 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","17089","STATE","0","NM","C","Commercial","21","MONROE","207","5","ATLANTA","DIF","","The Farmers Bank","33.037068","-83.938414","10","2006-03-31T00:00:00","88 NORTH LEE STREET","","FORSYTH","GA","13","31029","0000","FDIC","","11140","0","Y","173","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of The Farmers Bank (17089) in Forsyth, GA. ","0","0","0","0","NM","0","C","Commercial","2015-02-06T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","GA","13","FDIC","201501069_223_138_11140_138","DIF","0","0","0","0","0","10","FI","N","173","STATE","0","NM","C","Commercial","21","NEWTON","217","5","ATLANTA","DIF","","The Peoples Bank","33.601488","-83.840606","10","6124 HIGHWAY 278 NE","","COVINGTON","GA","13","30014","0000","FDIC","","138","2015-02-27T00:00:00","2015","GA","FDIC","0","0","223","13","17089","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","MONROE","207","5","ATLANTA","DIF","","The Farmers Bank","33.037068","-83.938414","P.O. BOX  1188","","FORSYTH","GA","GEORGIA","31029","10","88 NORTH LEE STREET","","FORSYTH","GA","13","31029","0000","FDIC","","201501069","1","0","0","0","0","138","0","0"
"2","/api/history?filters=TRANSNUM:201501070 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","17089","STATE","0","NM","C","Commercial","21","MONROE","207","5","ATLANTA","DIF","","The Farmers Bank","33.037068","-83.938414","10","2015-02-06T00:00:00","88 NORTH LEE STREET","","FORSYTH","GA","13","31029","0000","FDIC","","11140","0","Y","19389","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of The Farmers Bank (17089) in Forsyth, GA. ","0","0","0","0","NM","0","C","Commercial","2015-02-06T00:00:00","2015","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","GA","0","FDIC","201501070_223_13195_11140_13195","DIF","0","0","0","0","0","10","FI","N","19389","STATE","0","NM","C","Commercial","21","EMANUEL","107","5","ATLANTA","DIF","","Spivey State Bank","32.598381","-82.334771","10","211 NORTH MAIN STREET","","SWAINSBORO","GA","13","30401","0000","FDIC","","13195","2015-02-27T00:00:00","2015","GA","FDIC","0","0","223","13","17089","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","MONROE","207","5","ATLANTA","DIF","","The Farmers Bank","33.037068","-83.938414","P.O. BOX  1188","","FORSYTH","GA","GEORGIA","31029","10","88 NORTH LEE STREET","","FORSYTH","GA","13","31029","0000","FDIC","","201501070","1","0","0","0","0","13195","0","0"
