"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PADDR2","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PADDR2","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MADDR2","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PADDR2","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"4","/api/history?filters=TRANSNUM:201310260 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","2239","OCC","1750","N","C","Commercial","3","BERNALILLO","1","13","DALLAS","DIF","","The First National Bank of Santa Fe","35.09862238016213","-106.66991307805938","10","2013-11-01T00:00:00","2101 MOUNTAIN ROAD  SUITE B","","ALBUQUERQUE","NM","35","87104","0000","OCC","Full","1489","0","Y","26210","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of The First National Bank of Santa Fe (2239) in Albuquerque, NM. ","0","0","0","0","N","0","C","Commercial","2013-11-01T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","NM","0","OCC","201310260_223_32540_1489_32540","DIF","0","0","0","0","0","10","FI","N","26210","OCC","0","N","C","Commercial","3","DONA ANA","13","13","DALLAS","DIF","","Bank of the Rio Grande, National Association","32.312206","-106.78033","10","421 NORTH WATER","","LAS CRUCES","NM","35","88001","0000","OCC","","32540","2013-11-06T00:00:00","2013","NM","OCC","0","0","223","35","2239","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","1750","N","C","Commercial","3","BERNALILLO","1","13","DALLAS","DIF","","The First National Bank of Santa Fe","35.09862238016213","-106.66991307805938","2101 MOUNTAIN ROAD","","ALBUQUERQUE","NM","NEW MEXICO","87104","10","2101 MOUNTAIN ROAD  SUITE B","","ALBUQUERQUE","NM","35","87104","0000","OCC","Full","201310260","1","0","0","0","0","32540","0","0"
"1","/api/history?filters=TRANSNUM:201310266 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","17927","STATE","0","NM","C","Commercial","21","BUTLER","15","11","KANSAS CITY","DIF","","Vintage Bank Kansas","37.68822","-96.781357","10","2012-04-25T00:00:00","101 SOUTH MAIN STREET","","LEON","KS","20","67074","0000","FDIC","","11863","0","Y","15492","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Vintage Bank Kansas (17927) in Leon, KS. ","0","0","0","0","NM","0","C","Commercial","2013-11-01T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","KS","0","FDIC","201310266_223_9794_11863_9794","DIF","0","0","0","0","0","10","FI","N","15492","STATE","0","NM","C","Commercial","21","SUMNER","191","11","KANSAS CITY","DIF","","The State Bank of Conway Springs","37.390382","-97.638063","10","218 W SPRING AVE","","CONWAY SPRINGS","KS","20","67031","0000","FDIC","","9794","2013-11-06T00:00:00","2013","KS","FDIC","0","0","223","20","17927","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","BUTLER","15","11","KANSAS CITY","DIF","","Vintage Bank Kansas","37.68822","-96.781357","P.O. BOX  68","","LEON","KS","KANSAS","67074","10","101 SOUTH MAIN STREET","","LEON","KS","20","67074","0000","FDIC","","201310266","1","0","0","0","0","9794","0","0"
"37","/api/history?filters=TRANSNUM:201310276 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","16835","STATE","0","NM","C","Commercial","21","WHARTON","481","13","DALLAS","DIF","","Prosperity Bank","29.207243020350177","-96.27849469347456","10","2012-03-31T00:00:00","1301 NORTH MECHANIC STREET","","EL CAMPO","TX","48","77437","0000","FDIC","Full","10936","0","Y","5570","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Prosperity Bank (16835) in El Campo, TX. ","0","0","0","0","NM","1","C","Commercial","2013-11-01T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","TX","0","OCC","201310276_223_3790_10936_3790","DIF","0","0","0","0","0","10","FI","N","5570","OCC","0","N","C","Commercial","3","VICTORIA","469","13","DALLAS","DIF","","First Victoria National Bank","28.798938","-97.006165","10","101 SOUTH MAIN STREET","","VICTORIA","TX","48","77901","0000","OCC","None","3790","2013-11-07T00:00:00","2013","TX","FDIC","1","0","223","48","16835","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","WHARTON","481","13","DALLAS","DIF","","Prosperity Bank","29.207243020350177","-96.27849469347456","P.O. DRAWER G","","EL CAMPO","TX","TEXAS","77437","10","1301 NORTH MECHANIC STREET","","EL CAMPO","TX","48","77437","0000","FDIC","Full","201310276","1","0","0","0","0","3790","0","0"
"8","/api/history?filters=TRANSNUM:201310362 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","5826","OCC","23038","N","C","Commercial","3","RILEY","161","11","KANSAS CITY","DIF","","Landmark National Bank","39.17924","-96.567124","10","2012-04-01T00:00:00","701 POYNTZ AVENUE","","MANHATTAN","KS","20","66502","0000","OCC","None","3984","0","Y","4667","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Landmark National Bank (5826) in Manhattan, KS. ","0","0","0","0","N","0","C","Commercial","2013-11-01T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","KS","0","OCC","201310362_223_3101_3984_3101","DIF","0","0","0","0","0","10","FI","N","4667","OCC","0","N","C","Commercial","3","BOURBON","11","11","KANSAS CITY","DIF","","Citizens Bank, National Association","37.839848","-94.706234","10","200 SOUTH MAIN STREET","","FORT SCOTT","KS","20","66701","0000","OCC","None","3101","2013-11-14T00:00:00","2013","KS","OCC","0","0","223","20","5826","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","23038","N","C","Commercial","3","RILEY","161","11","KANSAS CITY","DIF","","Landmark National Bank","39.17924","-96.567124","P.O. BOX 308","","MANHATTAN","KS","KANSAS","66502","10","701 POYNTZ AVENUE","","MANHATTAN","KS","20","66502","0000","OCC","None","201310362","1","0","0","0","0","3101","0","0"
"2","/api/history?filters=TRANSNUM:201310363 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","19749","STATE","0","NM","C","Commercial","21","MONTGOMERY","125","11","KANSAS CITY","DIF","","Community State Bank","37.033282","-95.638594","10","2006-03-31T00:00:00","1414 WEST 11TH STREET","","COFFEYVILLE","KS","20","67337","0000","FDIC","","13545","0","Y","4643","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Community State Bank (19749) in Coffeyville, KS. ","0","0","0","0","NM","1","C","Commercial","2013-11-09T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","10","KS","20","FED","201310363_223_3081_13545_3081","DIF","0","0","0","0","0","10","FI","N","4643","STATE","0","SM","C","Commercial","13","MONTGOMERY","125","11","KANSAS CITY","DIF","","Condon  Bank & Trust","37.035906","-95.615752","10","814 WALNUT STREET","","COFFEYVILLE","KS","20","67337","0000","FED","None","3081","2013-11-14T00:00:00","2013","KS","FDIC","1","0","223","20","19749","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","MONTGOMERY","125","11","KANSAS CITY","DIF","","Community State Bank","37.033282","-95.638594","P.O. BOX  219","","COFFEYVILLE","KS","KANSAS","67337","10","1414 WEST 11TH STREET","","COFFEYVILLE","KS","20","67337","0000","FDIC","","201310363","1","0","0","0","0","3081","0","0"
"4","/api/history?filters=TRANSNUM:201310368 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","57097","STATE","0","NM","C","Commercial","21","HURON","63","9","CHICAGO","DIF","","Northstar Bank","43.801643","-83.018359","10","2010-02-25T00:00:00","833 SOUTH VAN DYKE","","BAD AXE","MI","26","48413","0000","FDIC","","357498","0","Y","57240","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Northstar Bank (57097) in Bad Axe, MI. ","0","0","0","0","NM","0","C","Commercial","2013-10-21T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MI","0","FDIC","201310368_223_359960_357498_359960","DIF","0","0","0","0","0","10","FI","N","57240","STATE","0","NM","C","Commercial","21","ST. CLAIR","147","9","CHICAGO","DIF","","Seaway Community Bank","42.857555","-82.547287","10","1960 FRED MOORE HIGHWAY","","SAINT CLAIR","MI","26","48079","0000","FDIC","","359960","2013-11-14T00:00:00","2013","MI","FDIC","0","0","223","26","57097","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","HURON","63","9","CHICAGO","DIF","","Northstar Bank","43.801643","-83.018359","833 SOUTH VAN DYKE","","BAD AXE","MI","MICHIGAN","48413","10","833 SOUTH VAN DYKE","","BAD AXE","MI","26","48413","0000","FDIC","","201310368","1","0","0","0","0","359960","0","0"
"3","/api/history?filters=TRANSNUM:201310385 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","21083","STATE","0","NM","C","Commercial","21","ADAMS","1","13","DALLAS","DIF","","United Mississippi Bank","31.55849701073414","-91.40339394685705","10","2012-08-21T00:00:00","203 SOUTH COMMERCE STREET","","NATCHEZ","MS","28","39120","0000","FDIC","","14570","0","Y","34763","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of United Mississippi Bank (21083) in Natchez, MS. ","0","0","0","0","NM","0","C","Commercial","2013-11-01T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MS","0","FDIC","201310385_223_61535_14570_61535","DIF","0","0","0","0","0","10","FI","N","34763","STATE","0","NM","C","Commercial","21","FRANKLIN","37","13","DALLAS","DIF","","Peoples Bank of the South","31.456706","-90.853155","10","2292 HIGHWAY 184 E","","BUDE","MS","28","39630","0000","FDIC","","61535","2013-11-14T00:00:00","2013","MS","FDIC","0","0","223","28","21083","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","ADAMS","1","13","DALLAS","DIF","","United Mississippi Bank","31.55849701073414","-91.40339394685705","P.O. BOX  670","","NATCHEZ","MS","MISSISSIPPI","39121","10","203 SOUTH COMMERCE STREET","","NATCHEZ","MS","28","39120","0000","FDIC","","201310385","1","0","0","0","0","61535","0","0"
"1","/api/history?filters=TRANSNUM:201310393 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","40931","STATE","0","CU","N/A","N/A","91","SAINT LOUIS (CITY)","510","11","KANSAS CITY","NCUA","","UNITE SOUTHWEST CREDIT UNION","38.608785","-90.199711","140","1996-01-29T00:00:00","1705 SOUTH BROADWAY","0","SAINT LOUIS","MO","29","63104","","NCUA","","105326","0","N","59082","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of UNITE SOUTHWEST CREDIT UNION (40931) in Saint Louis, MO. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2013-10-31T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NONE","0","0","0","MO","0","NCUA","201310393_223_544502_105326_544502","NCUA","1","0","0","0","0","140","FI","N","59082","NCUA","0","CU","N/A","N/A","92","SAINT LOUIS (CITY)","510","11","KANSAS CITY","NONE","","CHOICES FEDERAL CREDIT UNION","38.62866259454489","-90.26101051931329","140","4471 ARCO","","SAINT LOUIS","MO","29","63110","0000","NCUA","","544502","2013-11-14T00:00:00","2013","MO","NCUA","0","0","223","29","40931","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","CU","N/A","N/A","91","SAINT LOUIS (CITY)","510","11","KANSAS CITY","NCUA","","UBC CREDIT UNION","38.608785","-90.199711","1705 SOUTH BROADWAY","","SAINT LOUIS","MO","MISSOURI","63104","140","1705 SOUTH BROADWAY","","SAINT LOUIS","MO","29","63104","0000","NCUA","","201310393","0","0","0","0","0","544502","0","0"
"2","/api/history?filters=TRANSNUM:201310394 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","32489","STATE","0","SI","S","Savings","41","KING","33","14","SAN FRANCISCO","DIF","","HomeStreet Bank","47.611471","-122.334007","115","2013-07-10T00:00:00","2000 TWO UNION SQUARE, 601 UNION STREET","","SEATTLE","WA","53","98101","2326","FDIC","None","45323","0","Y","58437","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of HomeStreet Bank (32489) in Seattle, WA. ","0","0","0","0","SI","1","S","Savings","2013-11-01T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","WA","0","FDIC","201310394_223_451732_45323_451732","DIF","0","0","0","0","0","115","FI","N","58437","STATE","0","NM","C","Commercial","21","KING","33","14","SAN FRANCISCO","DIF","","Fortune Bank","47.606892","-122.335375","10","1201 THIRD AVENUE, SUITE 700","","SEATTLE","WA","53","98101","0000","FDIC","","451732","2013-11-14T00:00:00","2013","WA","FDIC","0","0","223","53","32489","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SI","S","Savings","41","KING","33","14","SAN FRANCISCO","DIF","","HomeStreet Bank","47.611471","-122.334007","601 UNION STREET, SUITE 2000","","SEATTLE","WA","WASHINGTON","98101","115","2000 TWO UNION SQUARE, 601 UNION STREET","","SEATTLE","WA","53","98101","2326","FDIC","None","201310394","0","1","0","0","0","451732","0","0"
"5","/api/history?filters=TRANSNUM:201310396 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","32489","STATE","0","SI","S","Savings","41","KING","33","14","SAN FRANCISCO","DIF","","HomeStreet Bank","47.611471","-122.334007","115","2013-11-01T00:00:00","2000 TWO UNION SQUARE, 601 UNION STREET","","SEATTLE","WA","53","98101","2326","FDIC","None","45323","0","Y","34402","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of HomeStreet Bank (32489) in Seattle, WA. ","0","0","0","0","SI","1","S","Savings","2013-11-02T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","10","WA","53","OCC","201310396_223_57165_45323_57165","DIF","0","0","0","0","0","115","FI","N","34402","OCC","23224","N","C","Commercial","3","YAKIMA","77","14","SAN FRANCISCO","DIF","","Yakima National Bank","46.597204","-120.515932","10","601 WEST WALNUT AVENUE","","YAKIMA","WA","53","98902","0000","OCC","","57165","2013-11-14T00:00:00","2013","WA","FDIC","1","0","223","53","32489","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SI","S","Savings","41","KING","33","14","SAN FRANCISCO","DIF","","HomeStreet Bank","47.611471","-122.334007","601 UNION STREET, SUITE 2000","","SEATTLE","WA","WASHINGTON","98101","115","2000 TWO UNION SQUARE, 601 UNION STREET","","SEATTLE","WA","53","98101","2326","FDIC","None","201310396","0","1","0","0","0","57165","0","0"
"7","/api/history?filters=TRANSNUM:201310397 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","7598","STATE","0","NM","C","Commercial","21","PERRY","99","2","NEW YORK","DIF","","Riverview Bank","40.342468","-76.930424","10","2013-08-08T00:00:00","200 FRONT STREET","","MARYSVILLE","PA","42","17053","0000","FDIC","Full","4928","0","Y","9893","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of Riverview Bank (7598) in Marysville, PA. ","0","0","0","0","NM","0","C","Commercial","2013-11-01T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","PA","0","FDIC","201310397_221_6329_4928_6329","DIF","0","0","0","0","0","10","FI","N","9893","STATE","0","NM","C","Commercial","21","SCHUYLKILL","107","2","NEW YORK","DIF","","Union Bank and Trust Company","40.684587","-76.19467","10","25 SOUTH CENTRE STREET","","POTTSVILLE","PA","42","17901","0000","FDIC","None","6329","2013-11-14T00:00:00","2013","PA","FDIC","0","0","221","42","7598","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","PERRY","99","2","NEW YORK","DIF","","Riverview Bank","40.342468","-76.930424","P.O. BOX  B","","MARYSVILLE","PA","PENNSYLVANIA","17053","10","200 FRONT STREET","","MARYSVILLE","PA","42","17053","0000","FDIC","Full","201310397","1","0","0","0","0","6329","0","0"
"7","/api/history?filters=TRANSNUM:201310531 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","4201","OCC","5347","N","C","Commercial","3","PAYNE","119","13","DALLAS","DIF","","The Stillwater National Bank and Trust Company","36.115553","-97.058528","10","2012-11-19T00:00:00","608 SOUTH MAIN STREET","","STILLWATER","OK","40","74074","0000","OCC","Full","2754","0","Y","17378","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of The Stillwater National Bank and Trust Company (4201) in Stillwater, OK. ","0","0","0","0","N","1","C","Commercial","2013-11-16T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","KS","20","FDIC","201310531_223_11381_2754_11381","DIF","0","0","0","0","0","10","FI","N","17378","STATE","0","NM","C","Commercial","21","RENO","155","13","DALLAS","DIF","","Bank of Kansas","38.034312","-97.94014","10","524 N.  MAIN STREET","","SOUTH HUTCHINSON","KS","20","67505","0000","FDIC","None","11381","2013-11-20T00:00:00","2013","OK","OCC","1","1","223","40","4201","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","5347","N","C","Commercial","3","PAYNE","119","13","DALLAS","DIF","","Bank SNB, National Association","36.115553","-97.058528","P.O. BOX  1988","","STILLWATER","OK","OKLAHOMA","74074","10","608 SOUTH MAIN STREET","","STILLWATER","OK","40","74074","0000","OCC","Full","201310531","1","0","0","0","0","11381","0","0"
"4","/api/history?filters=TRANSNUM:201310534 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","57244","STATE","0","SM","C","Commercial","13","LINN","113","11","KANSAS CITY","DIF","","Cedar Rapids Bank and Trust Company","41.971098","-91.655401","10","2009-07-31T00:00:00","500  1ST  AVENUE NE, SUITE 100","","CEDAR RAPIDS","IA","19","52401","0000","FED","","359966","0","Y","34503","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Cedar Rapids Bank and Trust Company (57244) in Cedar Rapids, IA. ","0","0","0","0","SM","1","C","Commercial","2013-10-26T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","10","IA","19","OCC","201310534_223_57781_359966_57781","DIF","0","0","0","0","0","10","FI","N","34503","OCC","23351","N","C","Commercial","3","BLACK HAWK","13","11","KANSAS CITY","DIF","","Community National Bank","42.49633","-92.341672","10","422 COMMERCIAL STREET","","WATERLOO","IA","19","50701","0000","OCC","None","57781","2013-11-20T00:00:00","2013","IA","FED","1","0","223","19","57244","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","LINN","113","11","KANSAS CITY","DIF","","Cedar Rapids Bank and Trust Company","41.971098","-91.655401","500 1st Avenue North East","","CEDAR RAPIDS","IA","IOWA","52401","10","500  1ST  AVENUE NE, SUITE 100","","CEDAR RAPIDS","IA","19","52401","0000","FED","","201310534","1","0","0","0","0","57781","0","0"
"4","/api/history?filters=TRANSNUM:201310558 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","26906","STATE","0","NM","C","Commercial","21","CAMERON","61","13","DALLAS","DIF","","Texas Regional Bank","26.173094","-97.673234","10","2013-09-20T00:00:00","2019 SOUTH 77 SUNSHINE STRIP","","HARLINGEN","TX","48","78550","0000","FDIC","Full","36249","0","Y","24935","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Texas Regional Bank (26906) in Harlingen, TX. ","0","0","0","0","NM","1","C","Commercial","2013-11-16T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","TX","0","OCC","201310558_223_17279_36249_17279","DIF","0","0","0","0","0","10","FI","N","24935","OCC","0","N","C","Commercial","3","HIDALGO","215","13","DALLAS","DIF","","Border Capital Bank, National Association","26.187626","-98.215102","10","1801 SOUTH MCCOLL ROAD","","MCALLEN","TX","48","78502","5555","OCC","None","17279","2013-11-21T00:00:00","2013","TX","FDIC","1","0","223","48","26906","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","CAMERON","61","13","DALLAS","DIF","","Texas Regional Bank","26.173094","-97.673234","2019 South 77 Sunshine Strip","","HARLINGEN","TX","TEXAS","78550","10","2019 SOUTH 77 SUNSHINE STRIP","","HARLINGEN","TX","48","78550","0000","FDIC","Full","201310558","1","0","0","0","0","17279","0","0"
"3","/api/history?filters=TRANSNUM:201310559 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","58629","STATE","0","NM","C","Commercial","21","HARRIS","201","13","DALLAS","DIF","","Allegiance Bank Texas","29.89819","-95.550003","10","2009-05-08T00:00:00","8727 W. SAM HOUSTON PARKWAY NORTH","SUITES 100 & 210","HOUSTON","TX","48","77040","0000","FDIC","","460060","0","Y","57285","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Allegiance Bank Texas (58629) in Houston, TX. ","0","0","0","0","NM","1","C","Commercial","2013-11-16T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","10","TX","48","OCC","201310559_223_360609_460060_360609","DIF","0","0","0","0","0","10","FI","N","57285","OCC","24263","N","C","Commercial","3","HARRIS","201","13","DALLAS","DIF","","Independence Bank, National Association","29.846709","-95.500842","10","13100  NORTHWEST FREEWAY, SUITE 100","","HOUSTON","TX","48","77040","0000","OCC","","360609","2013-11-21T00:00:00","2013","TX","FDIC","1","0","223","48","58629","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","HARRIS","201","13","DALLAS","DIF","","Allegiance Bank Texas","29.89819","-95.550003","Po Box 41314","SUITES 100 & 210","HOUSTON","TX","TEXAS","77241","10","8727 W. SAM HOUSTON PARKWAY NORTH","SUITES 100 & 210","HOUSTON","TX","48","77040","0000","FDIC","","201310559","1","0","0","0","0","360609","0","0"
"9","/api/history?filters=TRANSNUM:201310596 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","31953","OCC","707644","SB","S","Savings","33","SULLIVAN","19","2","NEW YORK","DIF","","Lake Sunapee Bank, FSB","43.364723","-72.173543","115","2011-07-21T00:00:00","9 MAIN STREET","","NEWPORT","NH","33","03773","0000","OCC","Full","44787","0","Y","6281","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Lake Sunapee Bank, FSB (31953) in Newport, NH. ","0","0","0","0","SB","1","S","Savings","2013-10-26T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","VT","0","OCC","201310596_223_4243_44787_4243","DIF","0","0","0","0","0","115","FI","N","6281","OCC","0","N","C","Commercial","3","ORANGE","17","2","NEW YORK","DIF","","The Randolph National Bank","43.922957","-72.664929","10","21 MAIN STREET","","RANDOLPH","VT","50","05060","0000","OCC","","4243","2013-11-25T00:00:00","2013","NH","OCC","0","1","223","33","31953","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","707644","SB","S","Savings","33","SULLIVAN","19","2","NEW YORK","DIF","","Lake Sunapee Bank, FSB","43.364723","-72.173543","P O BOX 29","","NEWPORT","NH","NEW HAMPSHIRE","03773","115","9 MAIN STREET","","NEWPORT","NH","33","03773","0000","OCC","Full","201310596","0","1","0","0","0","4243","0","0"
